WKT,id,id_punto,provincia,departamen,localidad
"MULTIPOINT ((-60.7089336261503 -32.9750626665209))","3734","104989",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7080523297191 -32.9750957698751))","3735","104990",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7092607356404 -32.9771029496412))","3736","105046",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7062393671864 -32.9769741154981))","3737","105043",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6926926640435 -32.9469488971429))","3738","132916",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6896452321999 -33.0101812397778))","3739","122792",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6891102040537 -33.0101521665401))","3740","122794",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6891902891366 -33.0102953697528))","3741","122793",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6983721725739 -32.9775102317712))","3742","102373",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6970339598611 -32.9778427069793))","3743","102374",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6950017051514 -32.9824932039531))","3744","102624",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6969924004601 -32.9810344689774))","3745","102625",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6953175565991 -32.9824267089115))","3746","102623",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6584709259307 -33.022297502805))","3747","141077",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6558072854109 -33.0204571672742))","3748","141079",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6616376271932 -33.0240082159472))","3749","141076",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6576267676387 -33.0216663529186))","3750","141078",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6561911973916 -33.0194350289305))","3751","123539",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6861933320761 -32.9792851210789))","3752","110131",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.695855921204 -32.902514100756))","3753","123838",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.694998736807 -32.9042543242998))","3754","123837",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7079076434678 -32.9686126810942))","3755","98762",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6866353972849 -32.9865946534023))","3756","133174",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6885550637696 -32.9871135802592))","3757","133175",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6867546960291 -32.9870478071873))","3758","133176",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6892891555884 -32.986556414959))","3759","161514",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6885070726276 -32.9871286158472))","3760","161513",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.68569024155 -32.9895412418602))","3761","133217",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6859390308287 -32.9892598110704))","3762","133218",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6887734593358 -32.9896699024846))","3763","161512",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6890116059083 -32.9913471799351))","3764","161511",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6886386249729 -32.9910469051744))","3765","161510",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.70661651164 -32.9830244682025))","3766","125061",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7091223171776 -32.983093080578))","3767","125060",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6898303420003 -32.9983194612668))","3768","131903",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6894093045013 -33.0003877270367))","3769","131902",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6856397911906 -32.9829877289284))","3770","161468",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6888352573864 -32.9776255832735))","3771","147333",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7223045825959 -32.9564464569657))","3772","141433",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7253541152805 -32.9565453543147))","3773","141432",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7210769305271 -32.9567850215554))","3774","108436",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7440352447676 -32.7618169385769))","3775","144720",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.743782654744 -32.7622060386501))","3776","144719",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7393344701368 -32.761942304949))","3777","144718",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7403113991988 -32.7627075041382))","3778","144717",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7373694683354 -32.7632071123467))","3779","144716",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7386881368411 -32.7638070136528))","3780","144715",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.6442321836949 -33.0215716660105))","3781","146536",Santa Fe,Rosario,Villa Gobernador Gálvez
"MULTIPOINT ((-60.6427274644375 -33.0217886884147))","3782","146535",Santa Fe,Rosario,Villa Gobernador Gálvez
"MULTIPOINT ((-60.6464054435492 -33.0199749044346))","3783","132634",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6751111149788 -33.0260545319933))","3784","107474",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7176530898682 -32.8470109723))","3785","138204",Santa Fe,Rosario,Granadero Baigorria
"MULTIPOINT ((-60.7169440769988 -32.8462528345888))","3786","138199",Santa Fe,Rosario,Granadero Baigorria
"MULTIPOINT ((-60.7173329626329 -32.8465945709347))","3787","138198",Santa Fe,Rosario,Granadero Baigorria
"MULTIPOINT ((-60.7165097428661 -32.8458602269622))","3788","138200",Santa Fe,Rosario,Granadero Baigorria
"MULTIPOINT ((-60.7186319783036 -32.8479510792922))","3789","138206",Santa Fe,Rosario,Granadero Baigorria
"MULTIPOINT ((-60.7182694191891 -32.8476275054603))","3790","138205",Santa Fe,Rosario,Granadero Baigorria
"MULTIPOINT ((-60.5890852957964 -33.0291837167494))","3791","146024",Santa Fe,Rosario,Villa Gobernador Gálvez
"MULTIPOINT ((-60.5897655710578 -33.0288767624695))","3792","146023",Santa Fe,Rosario,Villa Gobernador Gálvez
"MULTIPOINT ((-60.6922326609493 -32.9133805948996))","3793","123907",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6929638981819 -32.91049753311))","3794","123823",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.5918848514557 -33.0267932679851))","3795","114324",Santa Fe,Rosario,Villa Gobernador Gálvez
"MULTIPOINT ((-60.5955262854695 -33.0235279406372))","3796","114325",Santa Fe,Rosario,Villa Gobernador Gálvez
"MULTIPOINT ((-60.5937587097287 -33.0249166190823))","3797","114326",Santa Fe,Rosario,Villa Gobernador Gálvez
"MULTIPOINT ((-60.7515420591498 -32.9370651262679))","3798","104678",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7549765916987 -32.9373237802921))","3799","104683",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7497070357204 -32.9370697657284))","3800","104682",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7519284031353 -32.938433700725))","3801","104681",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7513423389539 -32.9372353795497))","3802","104680",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7518138095803 -32.9381030164662))","3803","104679",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7524522593868 -32.9369636291192))","3804","104677",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7524195183711 -32.9383944115061))","3805","104676",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7544134462283 -32.9373466990031))","3806","104675",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7476426041777 -32.9421661765169))","3807","104933",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7458385742116 -32.9422120139389))","3808","104934",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.4458504334151 -33.1698353599028))","3809","114330",Santa Fe,Rosario,Fighiera
"MULTIPOINT ((-60.6190539523959 -32.989460240052))","3810","101542",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6211970373988 -32.987305788827))","3811","101544",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6209408864379 -32.9875943269188))","3812","101545",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6205687299371 -32.9887580314039))","3813","101546",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6204842403531 -32.9886545416314))","3814","101547",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6199404224754 -32.9889486997431))","3815","101543",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.5249442181708 -33.1433980504394))","3816","150994",Santa Fe,Rosario,Arroyo Seco
"MULTIPOINT ((-60.5230089263795 -33.1445450368149))","3817","150985",Santa Fe,Rosario,Arroyo Seco
"MULTIPOINT ((-60.6490876525641 -33.018186103555))","3818","132587",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6504468619824 -33.0168864380968))","3819","132564",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6473884731531 -33.0167267547549))","3820","132635",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6290173530579 -32.9708418070334))","3821","98277",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6283504888415 -32.9709692263792))","3822","98278",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7355282336181 -32.7195932795498))","3823","147502",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7359452300215 -32.7195312265136))","3824","147503",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7353055849672 -32.720658243954))","3825","147497",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7352080399511 -32.7198911341237))","3826","147501",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7361661388305 -32.7194493165058))","3827","147504",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7352616637946 -32.7201835135785))","3828","147496",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7367419910066 -32.7191762831464))","3829","147505",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7370050958802 -32.71892558888))","3830","147506",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7373873425834 -32.7186451091563))","3831","147507",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7347438832402 -32.7199680798886))","3832","147508",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7392191482128 -32.7178930263572))","3833","147484",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7380587564354 -32.7181722650202))","3834","147499",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7381587848068 -32.7195299442152))","3835","147498",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7363456115127 -32.7197152684271))","3836","147500",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7341432098495 -32.7206332884369))","3837","147468",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7342747622863 -32.7200624005037))","3838","147471",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.736163656709 -32.7192730858829))","3839","147572",Santa Fe,San Lorenzo,Puerto General San Martín
"MULTIPOINT ((-60.7345676526173 -32.7197695101727))","3840","147568",Santa Fe,San Lorenzo,Puerto General San Martín
"MULTIPOINT ((-60.7347984899121 -32.7190149452522))","3841","147567",Santa Fe,San Lorenzo,Puerto General San Martín
"MULTIPOINT ((-60.7394326106574 -32.7182665856353))","3842","147535",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.740596725617 -32.717974936365))","3843","147536",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7326837224375 -32.7204893253929))","3844","147474",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7338230161826 -32.720169131726))","3845","147470",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7332620567351 -32.7203503265918))","3846","147472",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7339322295263 -32.720362737199))","3847","147469",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7328450603317 -32.7203056484057))","3848","147473",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7339843540768 -32.7199209195811))","3849","147569",Santa Fe,San Lorenzo,Puerto General San Martín
"MULTIPOINT ((-60.7334010555362 -32.7200921859611))","3850","147570",Santa Fe,San Lorenzo,Puerto General San Martín
"MULTIPOINT ((-60.7328103106314 -32.7201865065761))","3851","147571",Santa Fe,San Lorenzo,Puerto General San Martín
"MULTIPOINT ((-60.7700297298457 -32.6974956319732))","3852","148295",Santa Fe,San Lorenzo,Puerto General San Martín
"MULTIPOINT ((-60.7698532882851 -32.6975114188497))","3853","148296",Santa Fe,San Lorenzo,Puerto General San Martín
"MULTIPOINT ((-60.7307654786062 -32.9488760099114))","3854","96609",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7309539805068 -32.9475728880767))","3855","96608",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7236515807912 -32.9483391892814))","3856","95038",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.723831886957 -32.9500684893263))","3857","101191",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7226394075422 -32.9509167478791))","3858","101192",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7197332071185 -32.8878975677519))","3859","121315",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7355264109996 -32.982426779704))","3860","141415",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7334915277848 -32.9827534920816))","3861","141418",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7361355539808 -32.9824070758802))","3862","141419",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7358866268162 -32.981383529149))","3863","141420",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7344447791832 -32.982595032973))","3864","141417",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7351583789152 -32.9824861486181))","3865","141416",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7383343041435 -32.9707538313049))","3866","152229",Santa Fe,Rosario,Pérez
"MULTIPOINT ((-60.7328696886614 -32.9650285674207))","3867","124474",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7327880419412 -32.9646044014873))","3868","124473",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6917719915509 -32.9681389546941))","3869","161489",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6917672142983 -32.9693458386564))","3870","153239",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6915849074721 -32.9696190782707))","3871","161470",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7521693608694 -32.7496597502706))","3872","146257",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7523884825293 -32.7492673696237))","3873","146256",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7520215811452 -32.7488724410505))","3874","146258",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7526407272309 -32.7500776101803))","3875","146255",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7522109895028 -32.7344183501322))","3876","146268",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.751040903364 -32.7367325204957))","3877","146269",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7522082035834 -32.7352141944346))","3878","146271",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7524412921714 -32.7349718194487))","3879","146270",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7513937864852 -32.7346895129517))","3880","146265",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7510557616007 -32.7349643903304))","3881","146266",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7510483324823 -32.7353209880108))","3882","146267",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7286774829333 -32.8291477620357))","3883","151174",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.7274637875283 -32.8290895512249))","3884","151175",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.7258950061774 -32.828981861225))","3885","151176",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.7276515173931 -32.8305935730488))","3886","151177",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.6859625354302 -32.9672201240794))","3887","106359",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6856923993236 -32.9660897083717))","3888","106360",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7191379829228 -32.8831470177335))","3889","132045",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7203509578578 -32.8816389094143))","3890","132061",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7211811506108 -32.8805993395144))","3891","132060",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7202166206497 -32.8833901709656))","3892","132059",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7219186797738 -32.8762029263226))","3893","132058",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7207867318023 -32.8774625688568))","3894","132057",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7215663045645 -32.8778380469432))","3895","132056",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7213492493085 -32.8789013398896))","3896","132055",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7212927947783 -32.8791689955409))","3897","132054",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7202517377524 -32.8803199927814))","3898","132053",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.719309161472 -32.8802702508713))","3899","132050",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7212111398451 -32.8774937890822))","3900","132049",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7194372721235 -32.8818913595921))","3901","132048",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7178980484605 -32.8831399440446))","3902","132047",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7198389043642 -32.8802820929696))","3903","132044",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7199462768405 -32.8832007553769))","3904","131992",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7184103503824 -32.8831807699558))","3905","132046",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7299663519077 -32.8222955337184))","3906","150261",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.726452378932 -32.8211347339774))","3907","150257",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.7235253063053 -32.8224534024831))","3908","150258",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.7261849306717 -32.8225685538174))","3909","150255",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.7228436846975 -32.8243199684665))","3910","150259",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.7270597093565 -32.8218497866178))","3911","150256",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.7291380052126 -32.8246059895227))","3912","150260",Santa Fe,San Lorenzo,Capitán Bermúdez
"MULTIPOINT ((-60.7362218902907 -32.7836465389029))","3913","146994",Santa Fe,San Lorenzo,Fray Luis Beltrán
"MULTIPOINT ((-60.7372690879913 -32.7823088776065))","3914","147395",Santa Fe,San Lorenzo,Fray Luis Beltrán
"MULTIPOINT ((-60.7418923930134 -32.7175777969331))","3915","147537",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7432290154137 -32.7172427105375))","3916","147538",Santa Fe,San Lorenzo,San Lorenzo
"MULTIPOINT ((-60.7447294161355 -32.7800310315133))","3917","147397",Santa Fe,San Lorenzo,Fray Luis Beltrán
"MULTIPOINT ((-60.7378653027405 -32.7805813835895))","3918","147396",Santa Fe,San Lorenzo,Fray Luis Beltrán
"MULTIPOINT ((-60.743929367284 -32.7809915997204))","3919","147399",Santa Fe,San Lorenzo,Fray Luis Beltrán
"MULTIPOINT ((-60.7447217723567 -32.7787621642265))","3920","147398",Santa Fe,San Lorenzo,Fray Luis Beltrán
"MULTIPOINT ((-60.7389583631141 -32.7774448863404))","3921","147394",Santa Fe,San Lorenzo,Fray Luis Beltrán
"MULTIPOINT ((-60.7317814661538 -32.9624348432449))","3922","124475",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7233958831549 -32.9348467130281))","3923","127197",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.723380414093 -32.9357432253824))","3924","127198",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.6921642033429 -32.9566524009507))","3925","142983",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7167397117442 -32.9491503267428))","3926","132900",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7181456977291 -32.9503525442761))","3927","132899",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.7186422559102 -32.950747820291))","3928","132898",Santa Fe,Rosario,Rosario
"MULTIPOINT ((-60.8543795719743 -32.9093603824607))","3929","151717",Santa Fe,Rosario,Funes
"MULTIPOINT ((-60.8546923846007 -32.9092795991733))","3930","151716",Santa Fe,Rosario,Funes
"MULTIPOINT ((-60.8549565821887 -32.909213171049))","3931","151715",Santa Fe,Rosario,Funes
"MULTIPOINT ((-60.8554286509753 -32.9091768607396))","3932","151714",Santa Fe,Rosario,Funes
